subject,open,lineno,NOC,PAR,NOO,experience-based,statistics-based,tuning machine
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/models/functional.py,202,13,1,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/models/functional.py,209,13,1,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/base_optimizer.py,92,36,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/base_optimizer.py,375,52,0,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/base_optimizer.py,376,38,0,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/base_optimizer.py,396,82,0,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/base_optimizer.py,399,9,0,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/loss_scale_optimizer.py,95,87,0,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/loss_scale_optimizer.py,98,85,0,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/loss_scale_optimizer.py,202,66,0,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/schedules/learning_rate_schedule.py,738,95,0,7,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/schedules/learning_rate_schedule.py,744,90,0,9,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/schedules/learning_rate_schedule.py,882,53,0,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/schedules/learning_rate_schedule.py,883,52,0,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/compile_utils.py,477,10,1,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/trainer.py,221,26,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/data_adapters/tf_dataset_adapter_test.py,99,10,1,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/data_adapters/torch_data_loader_adapter.py,28,25,1,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/data_adapters/tf_dataset_adapter.py,122,25,0,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/data_adapters/tf_dataset_adapter.py,123,54,0,14,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/data_adapters/array_data_adapter.py,60,19,1,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/data_adapters/array_data_adapter.py,107,19,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/data_adapters/array_data_adapter.py,202,27,1,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/data_adapters/py_dataset_adapter.py,423,36,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/data_adapters/data_adapter_utils.py,140,10,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/data_adapters/data_adapter_utils.py,199,36,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/data_adapters/data_adapter_utils.py,202,44,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/testing/test_case.py,36,28,0,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/testing/test_case.py,334,33,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/testing/test_case.py,337,33,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/testing/test_case.py,358,18,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/testing/test_case.py,372,61,1,9,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/applications/imagenet_utils.py,156,10,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/applications/imagenet_utils_test.py,89,41,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/applications/imagenet_utils_test.py,98,57,1,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/applications/imagenet_utils_test.py,106,58,1,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/applications/imagenet_utils_test.py,120,41,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/applications/imagenet_utils_test.py,128,57,1,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/applications/imagenet_utils_test.py,136,58,1,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/applications/imagenet_utils_test.py,156,41,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/numpy_test.py,3888,83,1,23,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/numpy_test.py,3893,88,1,25,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/numpy_test.py,3915,83,1,23,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/numpy_test.py,3920,88,1,25,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/symbolic_arguments_test.py,70,10,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/symbolic_arguments_test.py,75,10,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,342,6,0,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,342,6,0,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,344,6,0,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,344,6,0,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,346,9,0,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,346,9,0,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,352,24,0,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,353,24,0,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,359,20,0,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,360,21,0,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,366,22,0,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,367,22,0,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,374,22,0,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/core_test.py,375,22,0,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/symbolic_arguments.py,8,7,1,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/symbolic_arguments.py,9,7,1,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/function.py,59,7,1,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/function.py,60,7,1,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/function.py,110,46,1,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/function.py,118,29,1,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/function.py,124,9,1,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/ops/function.py,277,26,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/saving/serialization_lib.py,223,86,1,18,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/saving/serialization_lib.py,654,92,1,22,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/saving/serialization_lib_test.py,153,10,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/saving/saving_lib_test.py,659,9,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/saving/saving_lib.py,323,18,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/export/export_lib_test.py,606,29,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/export/export_lib_test.py,611,28,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/integration_tests/tf_distribute_training_test.py,35,9,1,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/guides/transfer_learning.py,402,24,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/guides/transfer_learning.py,403,24,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/guides/transfer_learning.py,404,24,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/guides/transfer_learning.py,428,32,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/demo_jax_distributed.py,319,41,2,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/vision/gradient_centralization.py,94,22,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/vision/gradient_centralization.py,105,24,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/vision/convmixer.py,109,29,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/vision/eanet.py,149,90,1,16,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/vision/image_classification_efficientnet_fine_tuning.py,173,51,2,8,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/vision/image_classification_efficientnet_fine_tuning.py,174,51,2,8,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/vision/fixres.py,152,34,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/vision/image_classification_from_scratch.py,212,44,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/vision/super_resolution_sub_pixel.py,157,68,1,9,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/vision/super_resolution_sub_pixel.py,162,68,1,9,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/vision/learnable_resizer.py,204,50,1,7,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/structured_data/deep_neural_decision_forests.py,91,31,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/structured_data/deep_neural_decision_forests.py,195,58,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/structured_data/tabtransformer.py,88,31,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/structured_data/collaborative_filtering_movielens.py,103,44,1,7,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/vision/semantic_image_clustering.py,459,33,1,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/vision/semantic_image_clustering.py,549,12,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/vision/mixup.py,148,49,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/vision/swim_transformers.py,210,50,0,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/vision/image_captioning.py,589,25,0,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/vision/image_captioning.py,590,35,0,2,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/vision/image_classification_from_scratch.py,205,44,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/vision/simsiam.py,394,31,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/vision/integrated_gradients.py,320,10,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/audio/transformer_asr.py,391,31,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/audio/uk_ireland_accent_recognition.py,215,31,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/audio/uk_ireland_accent_recognition.py,220,61,1,9,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/audio/uk_ireland_accent_recognition.py,226,64,1,10,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/audio/uk_ireland_accent_recognition.py,329,35,2,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/audio/speaker_recognition_using_cnn.py,246,22,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/audio/speaker_recognition_using_cnn.py,357,43,2,7,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/audio/speaker_recognition_using_cnn.py,363,27,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/audio/speaker_recognition_using_cnn.py,368,27,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/audio/speaker_recognition_using_cnn.py,473,43,2,7,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/structured_data_classification_with_feature_space.py,263,9,2,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/structured_data_classification_with_feature_space.py,307,28,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/structured_data_classification_with_feature_space.py,312,28,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,103,17,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,104,18,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,105,23,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,107,18,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,109,18,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,110,17,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,111,14,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,141,40,1,8,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,195,55,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,199,55,1,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,218,17,1,4,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/movielens_recommendations_transformers.py,221,31,1,9,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/structured_data_classification_from_scratch.py,186,15,2,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/structured_data_classification_from_scratch.py,187,26,1,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/structured_data_classification_from_scratch.py,203,15,2,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/structured_data/structured_data_classification_from_scratch.py,204,26,1,6,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/generative/dcgan_overriding_train_step.py,43,13,1,3,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/nlp/ner_transformers.py,252,43,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/nlp/ner_transformers.py,257,43,2,5,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/tensorflow/nlp/text_classification_from_scratch.py,161,9,2,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/examples/keras_io/generative/gpt2_text_generation_with_kerasnlp.py,207,23,2,1,0,0,0
