subject,open,lineno,NOC,NOL,experience-based,statistics-based,tuning machine
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/torch/math.py,113,51,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/torch/math.py,398,31,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/torch/rnn.py,170,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/torch/rnn.py,185,35,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/torch/rnn.py,274,65,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/torch/rnn.py,290,27,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/torch/rnn.py,333,27,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/torch/image.py,234,60,1,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/torch/image.py,311,48,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/nn.py,137,43,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/nn.py,199,33,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/nn.py,218,33,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/nn.py,233,10,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/nn.py,313,41,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/nn.py,351,63,1,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/nn.py,354,41,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/nn.py,438,41,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/nn.py,478,20,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/nn.py,565,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,74,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,85,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,108,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,113,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,118,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,123,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,128,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,219,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,224,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,229,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,238,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,303,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,346,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,353,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,370,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,378,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,390,43,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,391,43,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,435,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,448,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,455,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,526,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,548,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,558,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,568,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,578,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,649,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,729,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,741,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,810,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,815,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,820,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,829,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,842,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,847,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,872,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,890,43,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,891,43,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,996,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,1004,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,1009,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,1014,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/numpy.py,1024,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/random.py,81,30,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/math.py,99,39,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/math.py,291,47,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/math.py,293,31,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/rnn.py,218,29,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/rnn.py,219,35,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/numpy/rnn.py,225,31,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/variables.py,373,48,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/variables.py,377,48,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/variables.py,411,24,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/backend_utils.py,22,73,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/backend_utils.py,65,73,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/backend_utils.py,76,58,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/backend_utils.py,121,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/backend_utils.py,125,44,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/backend_utils.py,127,62,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/backend_utils.py,161,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/backend_utils.py,165,44,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/backend_utils.py,167,62,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/backend_utils.py,199,74,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/backend_utils.py,240,45,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/common/dtypes.py,275,32,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/optimizer_sparse_test.py,135,89,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/nn.py,165,33,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/nn.py,193,33,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/nn.py,316,45,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/nn.py,379,45,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/nn.py,454,20,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/nn.py,697,45,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/core.py,154,22,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,125,36,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,129,65,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,135,65,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,141,116,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,204,39,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,264,14,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,573,67,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,787,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,933,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,945,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,957,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,969,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,1208,18,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,1692,87,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,1712,27,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/numpy.py,1713,35,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/random.py,73,44,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/optimizer.py,104,42,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/optimizer.py,135,42,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/math.py,230,31,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/distribution_lib.py,25,39,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/distribution_lib.py,74,29,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/rnn.py,94,62,1,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/rnn.py,247,71,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/rnn.py,265,35,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/rnn.py,362,65,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/rnn.py,378,27,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/rnn.py,416,27,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/rnn.py,608,37,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/rnn.py,635,16,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/rnn.py,664,24,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/rnn.py,755,16,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/rnn.py,861,24,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/rnn.py,957,16,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/image.py,154,61,1,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/tensorflow/image.py,238,49,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/jax/nn.py,104,43,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/jax/nn.py,164,33,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/jax/nn.py,183,33,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/jax/nn.py,198,10,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/jax/nn.py,314,63,1,1,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/jax/nn.py,414,20,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/jax/random.py,66,44,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/jax/math.py,52,40,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/jax/math.py,237,47,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/jax/math.py,239,31,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/backend/jax/distribution_lib.py,27,38,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/models/cloning_test.py,71,23,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/base_optimizer.py,323,19,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/loss_scale_optimizer.py,131,31,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/loss_scale_optimizer.py,173,31,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/optimizers/loss_scale_optimizer.py,264,50,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/compile_utils.py,264,37,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/trainer_test.py,223,42,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/trainer_test.py,275,42,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/trainer_test.py,306,65,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/trainer_test.py,377,65,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/trainer_test.py,447,65,3,1,1,1
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/trainer_test.py,1133,30,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/trainer.py,243,39,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/trainers/data_adapters/array_data_adapter.py,92,44,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/testing/test_utils.py,153,22,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/regularizers/regularizers.py,193,17,1,0,0,0
keras-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/keras-master/keras/regularizers/regularizers.py,194,17,1,0,0,0
